"
klar VERB-IMP klare
snø VERB-IMP snø
bar VERB-IMP bare
skull VERB-IMP skulle
flytt VERB-IMP flytte
drypp VERB-IMP dryppe
dress VERB-IMP dresse
begynn VERB-IMP begynne
jobb VERB-IMP jobbe
by VERB-IMP by
hat VERB-IMP hate
stol VERB-IMP stole
hør VERB-IMP høre
klipp VERB-IMP klippe
forsøk VERB-IMP forsøke
slå VERB-IMP slå
bytt VERB-IMP bytte
lov VERB-IMP love
skje VERB-IMP skje
bakk VERB-IMP bakke
bakk VERB-IMP bakke
beundre VERB-IMP beundre
sitt VERB-IMP sitte
hygg VERB-IMP hygge
regn VERB-IMP regne
varm VERB-IMP varme
brenn VERB-IMP brenne
brenn VERB-IMP brenne
anspor VERB-IMP anspore
kyl VERB-IMP kyle
kall VERB-IMP kalle
skraml VERB-IMP skramle
diskuter VERB-IMP diskutere
slingr VERB-IMP slingre
absorber VERB-IMP absorbere
verdsett VERB-IMP verdsette
mangle VERB-IMP mangle
mangle VERB-IMP mangle
planlegg VERB-IMP planlegge
kjøp VERB-IMP kjøpe
vent VERB-IMP vente
irriter VERB-IMP irritere
gjeld VERB-IMP gjelde
gjeld VERB-IMP gjelde
tenk VERB-IMP tenke
forsvinn VERB-IMP forsvinne
fjernsynsprogrammet DEF-SG-NOUN-NEUT fjernsynsprogram
modne DEF-ADJ moden
modne INDEF-PL-ADJ moden
modnere COMP-ADJ moden
modnest SUP-SAT-ADJ moden
modneste SUP-UNSAT-ADJ moden
modneste SUP-ADJ-NUDE moden
unnsluppet PPART-V1 unnslippe
unnslapp PRET-V1 unnslippe
unnslipper PRES unnslippe
unnslupne PART-DEF-ADJ unnslippe
unnslupne PART-INDEF-PL-ADJ unnslippe
unnslippende PRES-PART unnslippe
unnslipp VERB-IMP unnslippe
unnslippes S-PASSIVE-INF-PRES unnslippe
unnsluppet PPART-V1 unnslippe
unnslapp PRET-V1 unnslippe
unnslipper PRES unnslippe
unnslupne PART-DEF-ADJ unnslippe
unnslupne PART-INDEF-PL-ADJ unnslippe
unnslippende PRES-PART unnslippe
unnslipp VERB-IMP unnslippe
unnslippes S-PASSIVE-INF-PRES unnslippe
ytterst SUP-SAT-ADJ ytre
ytterste SUP-UNSAT-ADJ ytre
ytterste SUP-ADJ-NUDE ytre
innerst SUP-SAT-ADJ indre
innerste SUP-UNSAT-ADJ indre
innerste SUP-ADJ-NUDE indre
ridde PART-INDEF-PL-ADJ ri
ridd PPART-V1 ride
ridde PART-DEF-ADJ ride
rid VERB-IMP ride
ridende PRES-PART ride
rider PRES ride
rei PRET-V1 ride
red PRET-V1 ride
rides S-PASSIVE-INF-PRES ride
øverst SUP-SAT-ADJ øvre
øverste SUP-UNSAT-ADJ øvre
øverste SUP-ADJ-NUDE øvre
nederst SUP-SAT-ADJ nedre
nederste SUP-UNSAT-ADJ nedre
nederste SUP-ADJ-NUDE nedre
drev PRET-V1 drive
drevet PPART-V1 drive
frøs PRET-V1 fryse
frøset PPART-V1 fryse
fryst PPART-V1 fryse
kjent PRET-V2 kjenne
kjente PPART-V2 kjenne
lykkes PRES lykkes
lyktes PRET-V2 lykkes
lyktes PPART-V2 lykkes
liter INDEF-PL-M1-NOUN liter
literne DEF-PL-NOUN liter
anta VERB-IMP anta
antakende PRES-PART anta
antatte PART-DEF-ADJ anta
antok PRET-V1 anta
antas S-PASSIVE-INF-PRES anta
antatt PPART-V1 anta
antatte PART-INDEF-PL-ADJ anta
antaes S-PASSIVE-INF-PRES anta


albuene DEF-PL-NOUN albue
albuer INDEF-PL-M1-NOUN albue
albuen DEF-COMM-NOUN-M1-M2 albue
aner INDEF-PL-M1-NOUN ane
anene DEF-PL-NOUN ane
anen DEF-COMM-NOUN-M1-M2 ane
arbeidete PART-INDEF-PL-ADJ arbeide
arbeida PART-DEF-ADJ arbeide
arbeida PPART-V1 arbeide
arbeides S-PASSIVE-INF-PRES arbeide
arbeidde PART-INDEF-PL-ADJ arbeide
arbeidete PART-DEF-ADJ arbeide
arbeider PRES arbeide
arbeidende PRES-PART arbeide
arbeidede PART-INDEF-PL-ADJ arbeide
arbeidde PART-DEF-ADJ arbeide
arbeida PART-INDEF-PL-ADJ arbeide
arbeidede PART-DEF-ADJ arbeide
arbeida PRET-V1 arbeide
bakken DEF-COMM-NOUN-M1-M2 bakke
bakker INDEF-PL-M1-NOUN bakke
bakkene DEF-PL-NOUN bakke
bakkede PART-DEF-ADJ bakke
bakket PRET-V1 bakke
bakket PPART-V1 bakke
bakkede PART-INDEF-PL-ADJ bakke
bakkede PART-DEF-ADJ bakke
bakket PRET-V1 bakke
bakket PPART-V1 bakke
bakkede PART-INDEF-PL-ADJ bakke
bakken DEF-COMM-NOUN-M1-M2 bakke
bakker INDEF-PL-M1-NOUN bakke
bakkene DEF-PL-NOUN bakke
balla DEF-PL-NOUN ball
ballet DEF-SG-NOUN-NEUT ball
baller INDEF-PL-N2-NOUN ball
ball INDEF-PL-N2-NOUN ball
ballene DEF-PL-NOUN ball
